Date,Open,High,Low,Close,AdjClose,Volume
16/09/2020,34.298023,34.749111,34.125698,34.145969,34.145969,4367433
17/09/2020,33.618855,34.287888,33.193108,33.735428,33.735428,4471213
18/09/2020,33.770908,34.039536,33.360367,33.63913,33.63913,21878202
21/09/2020,32.828178,33.208313,32.295998,33.198174,33.198174,4275294
22/09/2020,33.512417,33.618855,32.92955,33.608719,33.608719,2148794
23/09/2020,34.069942,34.130764,33.12215,33.253929,33.253929,4193414
24/09/2020,33.010643,33.43639,32.615307,33.132286,33.132286,3206322
25/09/2020,32.944756,33.380638,32.762291,33.309681,33.309681,2413768
28/09/2020,33.862141,34.282818,33.689812,34.115559,34.115559,3783622
29/09/2020,34.206791,34.713634,33.902687,34.668018,34.668018,2713467
30/09/2020,34.662949,34.911304,34.044601,34.308159,34.308159,3286229
01/10/2020,34.556515,34.72377,34.01926,34.232136,34.232136,2183716
02/10/2020,33.395844,34.277748,33.309681,34.039536,34.039536,1975565
05/10/2020,34.409531,34.622402,34.110493,34.571716,34.571716,4981036
06/10/2020,34.510899,34.911304,34.059807,34.201721,34.201721,3792698
07/10/2020,34.622402,34.647743,33.993919,34.166245,34.166245,4220050
08/10/2020,34.211861,35.08363,34.18145,34.799797,34.799797,4895013
09/10/2020,35.017738,35.195133,34.637608,34.662949,34.662949,2297559
12/10/2020,34.794727,35.230614,34.7187,35.098835,35.098835,1562221
13/10/2020,35.478966,36.006081,35.250889,35.737457,35.737457,3167454
14/10/2020,35.859097,36.213886,35.62088,35.808414,35.808414,2077372
15/10/2020,35.240749,35.681702,34.896095,35.499241,35.499241,2558192
16/10/2020,35.894577,36.092243,35.539787,35.554993,35.554993,2992055
19/10/2020,35.681702,35.940193,35.088696,35.225544,35.225544,2087631
20/10/2020,35.544857,35.676636,35.159657,35.179928,35.179928,1474620
21/10/2020,35.337051,35.762798,35.154587,35.392803,35.392803,3767641
22/10/2020,35.691841,35.691841,34.353775,34.860619,34.860619,2001214
23/10/2020,34.840343,34.901165,34.384186,34.556515,34.556515,2602979
26/10/2020,34.135834,34.206791,32.407501,32.812977,32.812977,3910486
27/10/2020,32.843388,32.939686,32.17942,32.219971,32.219971,1867642
28/10/2020,31.444502,31.647238,30.750128,30.765331,30.765331,3457485
29/10/2020,30.658895,30.93259,30.319311,30.674101,30.674101,3550216
30/10/2020,30.633553,30.851496,29.842878,30.54232,30.54232,3561265
02/11/2020,31.013685,31.150532,30.440952,30.557528,30.557528,2206603
03/11/2020,30.952864,31.865179,30.922453,31.297516,31.297516,1673893
04/11/2020,31.662443,31.956411,31.08971,31.5408,31.5408,3366135
05/11/2020,32.032436,32.742016,31.931068,32.6964,32.6964,3003301
06/11/2020,32.802837,32.883934,32.133804,32.73695,32.73695,1501650
09/11/2020,33.416119,33.47694,32.53421,32.559555,32.559555,2973508
10/11/2020,32.508869,33.041054,32.067917,32.747086,32.747086,3444266
11/11/2020,33.0816,33.0816,32.473392,32.883934,32.883934,1970830
12/11/2020,32.868729,33.162697,32.407501,32.650787,32.650787,2410809
13/11/2020,32.92448,33.547897,32.828178,33.507347,33.507347,2973903
16/11/2020,33.720222,34.21693,33.253929,34.135834,34.135834,2832636
17/11/2020,33.877342,34.56665,33.735428,34.394321,34.394321,1966094
18/11/2020,34.693359,34.855549,34.18145,34.262543,34.262543,2527413
19/11/2020,34.191586,34.830208,33.811455,34.7187,34.7187,4564141
20/11/2020,34.815002,35.068424,34.617332,34.637608,34.637608,2840331
23/11/2020,34.769386,35.397869,34.738976,35.164722,35.164722,2931286
24/11/2020,35.478966,35.732388,35.174862,35.646225,35.646225,5787006
25/11/2020,35.392803,35.46883,34.085152,35.149517,35.149517,8768407
27/11/2020,35.154587,35.590469,34.987328,35.387733,35.387733,2779365
30/11/2020,35.600609,35.691841,34.470348,34.987328,34.987328,4739935
01/12/2020,35.402939,35.869236,35.002533,35.742523,35.742523,6792842
02/12/2020,35.78307,36.036491,35.311707,35.742523,35.742523,4693964
03/12/2020,35.894577,36.244297,35.524582,35.940193,35.940193,4426623
04/12/2020,36.006081,36.634567,35.808414,36.543335,36.543335,5061337
07/12/2020,36.609226,36.817032,35.458691,35.671566,35.671566,6222645
08/12/2020,35.641155,36.452103,35.549923,36.426762,36.426762,3625585
09/12/2020,36.56361,36.984287,35.990875,36.254436,36.254436,4662396
10/12/2020,35.960464,36.614292,35.636086,36.573746,36.573746,4902116
11/12/2020,36.345665,36.766346,36.061836,36.310188,36.310188,2887091
14/12/2020,36.492653,36.984287,36.452103,36.710594,36.710594,4259312
15/12/2020,37.161682,37.445515,36.685249,37.374557,37.374557,3963362
16/12/2020,37.480991,37.65332,37.328941,37.440445,37.440445,3201982
17/12/2020,37.592499,37.921947,37.572224,37.866196,37.866196,3632490
18/12/2020,38.01318,38.210846,36.685249,36.958946,36.958946,9961677
21/12/2020,36.654839,37.171822,36.001015,37.029903,37.029903,3446042
22/12/2020,37.354282,37.440445,36.771416,36.862644,36.862644,2565492
23/12/2020,36.948811,37.430309,36.690319,37.202229,37.202229,3252096
24/12/2020,37.384693,37.450584,36.872784,36.994427,36.994427,3294318
28/12/2020,37.278255,37.379623,36.71566,36.923466,36.923466,6292884
29/12/2020,36.969082,37.364422,36.163204,36.239231,36.239231,8200972
30/12/2020,36.33046,37.024834,36.249367,36.746071,36.746071,8683962
31/12/2020,36.852509,37.187023,36.477448,37.146477,37.146477,2456188
04/01/2021,37.450584,37.450584,36.335529,36.741005,36.741005,6927203
05/01/2021,36.441967,37.496201,36.239231,37.232639,37.232639,4051555
06/01/2021,37.161682,38.129753,36.953876,37.541813,37.541813,5155844
07/01/2021,38.01318,38.697414,37.774963,38.692348,38.692348,4542635
08/01/2021,38.824127,39.234669,38.393311,39.138367,39.138367,5304213
11/01/2021,38.656868,38.945766,38.332489,38.332489,38.332489,2937402
12/01/2021,38.449062,38.90522,38.307144,38.90015,38.90015,2739511
13/01/2021,37.886467,38.00304,35.570198,36.102383,36.102383,15098974
14/01/2021,36.137859,37.430309,36.117588,37.126205,37.126205,8655156
15/01/2021,37.07552,37.962494,36.933605,37.638115,37.638115,6529052
19/01/2021,37.795235,38.028381,37.658386,37.942219,37.942219,4898170
20/01/2021,38.489609,39.118095,37.97263,39.052204,39.052204,6958771
21/01/2021,39.310696,39.391788,38.469337,38.976177,38.976177,4772095
22/01/2021,38.423721,38.611252,38.028381,38.489609,38.489609,2249417
25/01/2021,38.692348,38.71262,37.257984,38.35783,38.35783,2686437
26/01/2021,38.52002,38.768372,37.987835,38.540295,38.540295,2520508
27/01/2021,37.81551,38.388241,37.10593,37.435379,37.435379,5637650
28/01/2021,37.42524,38.109478,36.938671,37.46579,37.46579,5227858
29/01/2021,37.222504,37.800304,36.680183,36.943741,36.943741,3720683
01/02/2021,37.328941,37.871262,36.847439,37.480991,37.480991,3231379
02/02/2021,39.016727,39.396858,38.732895,39.113026,39.113026,8058324
03/02/2021,38.90015,39.700962,38.90015,39.406994,39.406994,2721754
04/02/2021,39.619869,40.212875,39.559048,40.19767,40.19767,2943321
05/02/2021,40.293968,40.587936,40.136848,40.34972,40.34972,3535616
08/02/2021,40.54739,40.907249,40.293968,40.516979,40.516979,9876049
09/02/2021,40.1926,40.511909,39.939178,40.339584,40.339584,8452332
10/02/2021,40.461227,40.54739,39.746578,40.334515,40.334515,9603578
11/02/2021,40.466293,40.608212,39.45768,40.293968,40.293968,3077091
12/02/2021,40.314243,40.577801,39.96452,40.572731,40.572731,3497340
16/02/2021,40.937656,41.008617,39.771919,40.263557,40.263557,6170952
17/02/2021,39.959454,40.532185,39.84288,40.172325,40.172325,3593819
18/02/2021,39.898632,40.816017,39.619869,40.39027,40.39027,3027174
19/02/2021,40.881905,41.216423,40.567661,40.937656,40.937656,3269853
22/02/2021,40.886974,41.550938,40.314243,40.937656,40.937656,5745968
23/02/2021,40.54739,40.993412,39.042068,40.831223,40.831223,5043975
24/02/2021,40.947796,41.520527,40.755196,41.403954,41.403954,3969676
25/02/2021,41.054234,41.358337,40.025341,40.385201,40.385201,5594047
26/02/2021,40.892044,42.164219,40.54739,41.08971,41.08971,6943776
01/03/2021,41.09478,42.290928,41.09478,42.113533,42.113533,4621753
02/03/2021,42.067917,42.356815,41.63203,41.920933,41.920933,2937205
03/03/2021,42.108463,42.660923,41.83477,42.372021,42.372021,5848564
04/03/2021,42.280792,42.777496,41.277245,41.966549,41.966549,5422791
05/03/2021,42.508869,43.431324,42.255447,43.258995,43.258995,6930557
08/03/2021,43.547897,43.938164,43.051189,43.137356,43.137356,6884981
09/03/2021,43.63406,44.53117,43.588444,43.836796,43.836796,4318897
10/03/2021,44.059807,44.657883,43.968575,44.439938,44.439938,4408866
11/03/2021,44.602131,45.347187,44.602131,44.91637,44.91637,7447286
12/03/2021,44.865688,45.027878,44.429802,45.017738,45.017738,2858088
15/03/2021,44.977192,45.27116,44.713634,45.261024,45.261024,5621472
16/03/2021,45.362392,45.509377,44.73391,45.149517,45.149517,5880329
17/03/2021,44.997467,46.381145,44.668018,46.264572,46.264572,6162468
18/03/2021,45.848961,45.848961,44.627472,44.657883,44.657883,6201731
19/03/2021,44.460213,44.987328,44.37405,44.414597,44.414597,7791772
22/03/2021,44.313229,44.744045,44.059807,44.272682,44.272682,6212385
23/03/2021,44.135834,44.576786,42.985302,43.461735,43.461735,5250745
24/03/2021,43.755703,44.298023,43.507347,43.765839,43.765839,5446269
25/03/2021,43.162697,44.044601,43.030918,43.583378,43.583378,3417039
26/03/2021,43.928028,45.108971,43.694881,45.103905,45.103905,5169063
29/03/2021,44.941711,45.428284,44.485554,44.708565,44.708565,4094567
30/03/2021,44.439938,45.134312,44.404461,44.901165,44.901165,4601036
31/03/2021,44.931576,45.108971,44.571716,44.678154,44.678154,3239271
01/04/2021,44.744045,45.27623,44.647743,45.149517,45.149517,3805720
05/04/2021,45.230614,45.524582,45.08363,45.291435,45.291435,5019707
06/04/2021,45.326912,45.600609,45.108971,45.352257,45.352257,4943154
07/04/2021,45.423214,46.837303,45.423214,46.381145,46.381145,5613974
08/04/2021,46.781551,47.07552,45.914848,46.923466,46.923466,6963309
09/04/2021,46.781551,47.648251,46.700455,47.582363,47.582363,4034193
12/04/2021,47.009628,47.663456,46.90826,47.364422,47.364422,4027090
13/04/2021,47.480991,47.480991,46.822098,46.898125,46.898125,3293332
14/04/2021,46.969082,47.394829,46.90826,46.984287,46.984287,5620682
15/04/2021,49.700962,51.307652,48.317284,50.136848,50.136848,26547702
16/04/2021,50.54739,51.784084,50.288898,51.403954,51.403954,11333504
19/04/2021,51.393818,52.610237,51.120121,52.417637,52.417637,7467805
20/04/2021,52.432842,52.468323,51.267105,51.434364,51.434364,5472510
21/04/2021,51.327927,51.860111,51.206284,51.398884,51.398884,4750787
22/04/2021,51.388748,51.702991,50.73999,50.93259,50.93259,3146540
23/04/2021,51.180943,51.591484,50.93259,51.398884,51.398884,5709862
26/04/2021,51.419159,51.561073,50.765331,50.876839,50.876839,5005304
27/04/2021,50.826153,51.358337,50.790672,51.044094,51.044094,3814598
28/04/2021,51.165737,51.165737,50.364925,50.39027,50.39027,1792668
29/04/2021,50.760265,51.059299,50.410542,50.684238,50.684238,2896167
30/04/2021,50.491638,50.54232,49.746578,49.837811,49.837811,2448888
03/05/2021,50.278763,50.435883,49.493156,49.559048,49.559048,5167682
04/05/2021,49.163712,49.270145,48.585911,48.920425,48.920425,4061618
05/05/2021,49.300556,50.03548,48.930565,49.873287,49.873287,4055107
06/05/2021,49.959454,50.598076,49.543842,50.567661,50.567661,3599936
07/05/2021,50.684238,51.545868,50.567661,51.221489,51.221489,4147641
10/05/2021,51.216423,51.317791,50.476433,50.522049,50.522049,3178306
11/05/2021,49.031933,49.731373,48.641663,49.579323,49.579323,7071824
12/05/2021,49.168777,49.412064,47.627979,47.688801,47.688801,4925595
13/05/2021,48.134819,49.138367,47.957424,48.859604,48.859604,2962854
14/05/2021,49.477951,49.939178,49.275215,49.888496,49.888496,1881058
17/05/2021,49.670551,50.101368,49.498226,49.868221,49.868221,2311567
18/05/2021,50.055752,50.1926,49.574253,49.746578,49.746578,1869220
19/05/2021,48.869743,49.45261,48.35276,49.062344,49.062344,3021847
20/05/2021,49.214394,50.223011,49.189053,49.979725,49.979725,2802055
21/05/2021,50.395336,50.532185,49.827675,49.908768,49.908768,2296769
24/05/2021,50.334515,51.018753,50.248352,50.755196,50.755196,3656364
25/05/2021,51.039028,51.160667,50.400406,50.435883,50.435883,4078783
26/05/2021,50.506844,50.912315,50.359859,50.511909,50.511909,3318586
27/05/2021,50.790672,50.917385,50.172325,50.532185,50.532185,6532208
28/05/2021,50.015205,50.54739,48.271667,49.99493,49.99493,6509124
01/06/2021,50.476433,52.194626,50.395336,52.128738,52.128738,8253256
02/06/2021,52.17942,52.372021,51.084644,51.084644,51.084644,4747433
03/06/2021,50.826153,51.677647,50.319309,51.525597,51.525597,5104151
04/06/2021,51.728333,52.493664,51.586418,52.473392,52.473392,4336851
07/06/2021,52.802837,52.914345,51.905727,52.123669,52.123669,2438431
08/06/2021,52.169285,52.797771,52.118603,52.665993,52.665993,2725305
09/06/2021,52.818043,52.899139,52.341614,52.691334,52.691334,2267372
10/06/2021,52.660923,53.025848,52.448048,52.605171,52.605171,3439925
11/06/2021,52.458187,52.767361,51.601624,52.701469,52.701469,3788949
14/06/2021,52.711609,52.823112,51.824635,52.072987,52.072987,3681223
15/06/2021,52.143944,52.361885,51.890522,52.133804,52.133804,2075201
16/06/2021,52.057781,52.412571,51.697922,52.078053,52.078053,3290767
17/06/2021,52.078053,52.078053,50.410542,50.506844,50.506844,5055813
18/06/2021,49.792194,50.101368,49.336037,49.959454,49.959454,5546695
21/06/2021,50.299038,50.765331,50.212875,50.684238,50.684238,3652418
22/06/2021,50.684238,50.684238,50.177395,50.562595,50.562595,2206998
23/06/2021,50.532185,50.603142,50.177395,50.288898,50.288898,2387133
24/06/2021,50.684238,50.684238,49.974659,50.217941,50.217941,7347452
25/06/2021,50.430817,50.58287,50.309174,50.430817,50.430817,9249424
28/06/2021,50.430817,50.785606,50.344654,50.557526,50.557526,7946652
29/06/2021,50.58287,51.849976,50.364925,51.79929,51.79929,8192291
30/06/2021,51.343132,51.530663,50.481499,50.516979,50.516979,5759582
01/07/2021,50.228081,50.39027,49.619869,50.020275,50.020275,5603123
02/07/2021,50.253422,50.532185,49.619869,50.364925,50.364925,4022750
06/07/2021,50.334515,50.785606,49.726303,49.858086,49.858086,3589084
07/07/2021,50.15712,50.719715,49.84288,50.425747,50.425747,3040985
08/07/2021,49.680691,50.527115,49.488091,50.177395,50.177395,3542916
09/07/2021,50.329449,51.120121,50.288898,50.810947,50.810947,5137100
12/07/2021,50.73999,50.73999,49.219463,49.229599,49.229599,4087069
13/07/2021,49.036999,49.052204,47.506336,47.521542,47.521542,6977514
14/07/2021,47.947289,48.570705,47.207298,47.339077,47.339077,5163538
15/07/2021,47.10593,47.501266,46.746071,47.46072,47.46072,5192147
16/07/2021,47.749619,47.795235,46.741005,46.776482,46.776482,3884442
19/07/2021,46.036491,47.27319,45.909782,47.07552,47.07552,4358160
20/07/2021,47.344147,48.626457,47.313736,48.337559,48.337559,4929541
21/07/2021,48.504814,49.011658,48.210846,48.763306,48.763306,3306156
22/07/2021,48.90015,48.971111,48.256462,48.626457,48.626457,2737538
23/07/2021,48.656868,49.011658,48.449062,48.935631,48.935631,2062574
26/07/2021,49.021793,49.209328,48.793716,48.890015,48.890015,2463488
27/07/2021,48.464268,48.849468,48.124683,48.707554,48.707554,1734859
28/07/2021,48.783577,48.960972,48.56057,48.601116,48.601116,1140591
29/07/2021,48.829193,49.118095,48.433857,49.057274,49.057274,1576822
30/07/2021,48.844398,49.300556,48.677139,48.971111,48.971111,1586884
02/08/2021,49.204258,49.229599,48.651798,48.803852,48.803852,2405876
03/08/2021,49.042068,50.081097,48.71769,49.888496,49.888496,3140424
04/08/2021,49.665485,49.721237,49.239735,49.361378,49.361378,1653571
05/08/2021,49.670551,49.974659,49.45768,49.84288,49.84288,1729137
06/08/2021,49.863152,50.086163,49.706032,49.944248,49.944248,1464163
09/08/2021,49.599594,50.055752,49.472885,49.923973,49.923973,2125710
10/08/2021,50.152054,50.263557,49.741508,49.883427,49.883427,1717102
11/08/2021,49.883427,50.927521,49.883427,50.871769,50.871769,2432906
12/08/2021,50.90218,51.08971,50.481499,50.942726,50.942726,2042450
13/08/2021,50.942726,51.104916,50.506844,50.699444,50.699444,2552076
16/08/2021,50.440952,50.613277,49.944248,50.506844,50.506844,1763073
17/08/2021,50.258492,50.309174,49.214394,49.579323,49.579323,2405087
18/08/2021,49.366447,49.721237,49.133301,49.143436,49.143436,1565970
19/08/2021,48.656868,49.138367,48.408516,48.768372,48.768372,2248431
20/08/2021,49.351242,50.146984,49.173847,49.923973,49.923973,3037828
23/08/2021,50.15712,50.917385,49.883427,50.745056,50.745056,3252885
24/08/2021,51.191078,51.338062,50.628487,51.059299,51.059299,4843912
25/08/2021,50.90218,51.915863,50.760265,51.728333,51.728333,3476426
26/08/2021,51.951344,52.042576,51.246834,51.469845,51.469845,4156322
27/08/2021,50.00507,51.424229,48.155094,49.138367,49.138367,10634075
30/08/2021,49.44754,50.207806,48.859604,49.746578,49.746578,5722687
31/08/2021,49.731373,49.898632,49.265079,49.396858,49.396858,4847858
01/09/2021,49.432339,49.655346,49.021793,49.036999,49.036999,3568170
02/09/2021,49.178913,49.584389,48.91029,49.199188,49.199188,4295616
03/09/2021,49.199188,49.665485,49.113026,49.234669,49.234669,5029966
07/09/2021,49.062344,49.265079,48.580841,48.661938,48.661938,5111648
08/09/2021,48.580841,48.773441,47.729347,48.094273,48.094273,3880891
09/09/2021,47.911808,49.062344,47.911808,48.849468,48.849468,3654391
10/09/2021,49.128231,49.254944,48.160164,48.271667,48.271667,4062407
13/09/2021,49.868221,50.380131,49.44754,50.121643,50.121643,11731655
14/09/2021,50.091232,50.126713,49.249874,49.386723,49.386723,5554982
15/09/2021,49.472885,51.059299,49.29549,50.907249,50.907249,5807131
16/09/2021,50.790672,51.490116,50.623417,51.393818,51.393818,5478035
17/09/2021,51.398884,51.768879,49.954384,50.952866,50.952866,8707836
20/09/2021,50.101368,51.743538,50.076027,51.125191,51.125191,8217150
21/09/2021,51.697922,51.79929,50.091232,50.34972,50.34972,5475667
22/09/2021,50.54739,50.633553,49.635075,50.314243,50.314243,5756425
23/09/2021,51.079575,53.335022,50.177395,52.047642,52.047642,11649184
24/09/2021,52.017235,52.762291,52.002026,52.650787,52.650787,6315968
27/09/2021,52.422707,53.264065,52.397366,53.152561,53.152561,4292853
28/09/2021,52.812977,53.563103,52.72681,53.365433,53.365433,4103643
29/09/2021,53.522552,53.857071,52.665993,53.411049,53.411049,4778211
30/09/2021,53.547897,53.649265,52.057781,52.73188,52.73188,4859104
01/10/2021,53.010643,53.852001,52.777496,53.613785,53.613785,3768825
04/10/2021,53.750633,54.014191,52.92448,53.340092,53.340092,4091805
05/10/2021,53.679676,53.953369,53.0816,53.689812,53.689812,3353114
06/10/2021,53.005573,53.573238,52.681194,53.47187,53.47187,3063674
07/10/2021,53.801319,54.475418,53.512417,54.257477,54.257477,4105024
08/10/2021,54.475418,54.688293,52.843388,53.248859,53.248859,5286654
11/10/2021,53.27927,53.862141,53.051189,53.319817,53.319817,2772065
12/10/2021,53.28434,53.487076,52.397366,52.584896,52.584896,3830579
13/10/2021,52.716675,53.041054,52.17942,52.549416,52.549416,5377017
14/10/2021,52.833248,53.948303,52.797771,53.725292,53.725292,3618679
15/10/2021,54.100353,54.72377,53.857071,54.591991,54.591991,3345024
18/10/2021,54.967056,55.595539,54.840343,55.068424,55.068424,5004909
19/10/2021,55.347187,56.234161,55.068424,56.163204,56.163204,7436829
20/10/2021,56.350735,56.751141,56.117588,56.578815,56.578815,7434461
21/10/2021,56.512924,57.526608,56.294983,57.26305,57.26305,7329695
22/10/2021,57.192093,58.1703,57.095795,58.053726,58.053726,5251140
25/10/2021,58.185505,58.286873,56.867714,56.91333,56.91333,13385424
26/10/2021,57.080589,57.197163,55.82362,55.859097,55.859097,5858824
27/10/2021,55.646225,55.854031,54.698429,54.936646,54.936646,7104576
28/10/2021,55.63102,55.970604,55.139381,55.793209,55.793209,6544638
29/10/2021,55.357323,56.690319,55.357323,55.747593,55.747593,8913619
01/11/2021,55.423214,56.548405,55.423214,56.517994,56.517994,6635002
02/11/2021,56.66,57.34,53.009998,54.610001,54.610001,18238300
03/11/2021,55.009998,55.34,54.27,55.200001,55.200001,9923000
04/11/2021,55.02,55.450001,53.759998,54.57,54.57,5980600
05/11/2021,54.810001,56.43,54.59,56.360001,56.360001,7624400
08/11/2021,56.369999,56.720001,55.27,55.529999,55.529999,4450600
09/11/2021,55.450001,56.279999,55.009998,56.080002,56.080002,3980100
10/11/2021,55.950001,57.18,55.919998,56.619999,56.619999,5205200
11/11/2021,56.73,57.18,55.98,56.189999,56.189999,3695300
12/11/2021,56.360001,56.580002,55.84,56,56,3945000
15/11/2021,56.470001,57.540001,56.279999,56.700001,56.700001,7123900
16/11/2021,56.75,57.119999,56.509998,56.700001,56.700001,6305700
17/11/2021,56.900002,57.200001,55.950001,56,56,3566600
18/11/2021,55.91,56.68,55.540001,55.900002,55.900002,5020300
19/11/2021,55.860001,56,54.970001,55.02,55.02,3828900
22/11/2021,55.330002,55.68,54.32,55.130001,55.130001,6228400
23/11/2021,54.970001,55.220001,54.200001,54.669998,54.669998,4646700
24/11/2021,55.349998,58,54.799999,57.299999,57.299999,13025100
26/11/2021,56.5,57.73,55.990002,56.18,56.18,3858600
29/11/2021,57.049999,57.869999,56.459999,57.57,57.57,5353600
30/11/2021,57.529999,57.849998,55.720001,56.470001,56.470001,9760600
01/12/2021,56.990002,57.25,55.580002,55.700001,55.700001,6301600
02/12/2021,55.5,57.27,55.5,57.150002,57.150002,6671100
03/12/2021,57.5,58.639999,57.43,58.48,58.48,8106900
06/12/2021,58.75,59.299999,58.139999,58.75,58.75,5165000
07/12/2021,59.25,59.490002,58.200001,58.91,58.91,4197500
08/12/2021,59,59,57.919998,58.400002,58.400002,3505900
09/12/2021,58.349998,58.580002,57.59,57.650002,57.650002,4445000
10/12/2021,57.66,58.07,57.110001,57.599998,57.599998,3037400
13/12/2021,57.150002,57.490002,55.66,55.720001,55.720001,3542400
14/12/2021,54.689999,55.16,54.259998,54.630001,54.630001,4771500
15/12/2021,55.040001,56.07,54.450001,56.040001,56.040001,3518100
16/12/2021,56.25,56.439999,54.950001,54.990002,54.990002,2863300
17/12/2021,54.919998,55.029999,54.060001,54.650002,54.650002,5387100
20/12/2021,54.009998,54.169998,53.080002,53.599998,53.599998,3697400
21/12/2021,54.32,55.48,53.939999,55.450001,55.450001,3567200
22/12/2021,55.32,55.75,54.84,55.369999,55.369999,3787400
23/12/2021,55.599998,56.25,55.43,55.880001,55.880001,2885900
27/12/2021,56.049999,56.779999,56.049999,56.599998,56.599998,2009400
28/12/2021,56.549999,57.34,56.549999,56.950001,56.950001,2353700
29/12/2021,57.009998,57.799999,56.990002,57.049999,57.049999,2207800
30/12/2021,57.009998,57.119999,56.459999,56.509998,56.509998,1581300
31/12/2021,56.43,56.68,56.16,56.169998,56.169998,1170400
03/01/2022,56.16,57.099998,56.150002,56.98,56.98,2906500
04/01/2022,57.25,59,57.25,58.490002,58.490002,5745700
05/01/2022,58.369999,59.5,57.869999,57.98,57.98,6049000
06/01/2022,57.98,58.700001,57.580002,58.040001,58.040001,3751300
07/01/2022,58.099998,58.470001,57.32,57.990002,57.990002,3512700
10/01/2022,59.169998,60.009998,58.610001,59.880001,59.880001,10511600
11/01/2022,60,60.68,59.73,60.25,60.25,7037500
